word,text_only_count,image_count
affects,131,0
palaces,131,0
solutions,131,0
advise,131,0
incidents,131,0
ross,131,0
steadily,131,0
costly,131,0
municipalities,131,0
protocols,131,0
charm,131,0
rhodes,131,0
jon's,130,0
guadeloupe,130,0
indicates,130,0
measurement,130,0
clan,130,0
memories,130,0
eloise,130,0
pronounced,130,0
awareness,130,0
traditionally,130,0
u-17,130,0
sailed,130,0
enjoyable,130,0
cautiously,130,0
preserve,130,0
loyal,130,0
corruption,130,0
studios,130,0
membership,129,0
thunder,129,0
milan,129,0
discipline,129,0
governors,129,0
czech,129,0
leaped,129,0
guarantee,129,0
absent,129,0
lacking,129,0
traditions,129,0
pursue,129,0
productive,129,0
judicial,129,0
cochran,129,0
palazzo,129,0
discrimination,129,0
saxony,129,0
bauerstein,128,0
dan,128,0
disturbed,128,0
couldn,128,0
fatal,128,0
ranks,128,0
1931,128,0
martinique,128,0
emerged,128,0
despair,128,0
unfair,128,0
installations,128,0
charity,128,0
rebellion,128,0
regards,128,0
16th-century,128,0
retrofits,128,0
simulation,128,0
hud,127,0
dated,127,0
volcanic,127,0
innovative,127,0
archie,127,0
appearances,127,0
17th-century,127,0
guadalcanal,127,0
yearly,127,0
adam,127,0
von,127,0
crucial,127,0
exploring,127,0
eliminate,127,0
resident,127,0
hondura,127,0
thanked,127,0
harsh,127,0
ashati,126,0
hosts,126,0
wtp,126,0
flashed,126,0
discusses,126,0
venetian,126,0
commanded,126,0
supplied,126,0
achievement,126,0
uncertain,126,0
admission,126,0
wwe,126,0
failures,126,0
boutiques,126,0
bourgogne-franche-comt,126,0
1936,126,0
assessing,126,0
18th-century,126,0
executed,126,0
priorities,126,0
enable,125,0
terrific,125,0
nema,125,0
heap,125,0
severely,125,0
punished,125,0
_i,125,0
harvard,125,0
weaknesses,125,0
valuation,125,0
federation,125,0
600,125,0
meantime,125,0
bush's,125,0
racial,125,0
emotional,125,0
nonprofit,125,0
missionaries,125,0
populations,125,0
collapse,125,0
favourite,125,0
deny,124,0
u-20,124,0
sorrow,124,0
economically,124,0
snapped,124,0
wives,124,0
burial,124,0
enthusiasm,124,0
yep,124,0
clinical,124,0
revenues,124,0
convince,124,0
kashmir,124,0
inglethorp's,123,0
planets,123,0
qualities,123,0
anticipated,123,0
1928,123,0
jap,123,0
evenings,123,0
daring,123,0
seventeen,123,0
strain,123,0
reserved,123,0
assessments,123,0
sant,123,0
discussions,123,0
replacement,123,0
introduce,123,0
savage,122,0
distinctly,122,0
meiji,122,0
editorial,122,0
oxide,122,0
compromise,122,0
martha,122,0
divine,122,0
mortgage,122,0
hastings,122,0
proceedings,122,0
assure,122,0
integration,122,0
creates,122,0
demonstrated,122,0
singapore,122,0
gratitude,122,0
appropriations,122,0
dispute,122,0
ratio,122,0
publish,122,0
grief,122,0
marched,121,0
conducting,121,0
intake,121,0
plunged,121,0
reveal,121,0
murray,121,0
trusted,121,0
horrid,121,0
warner,121,0
particles,121,0
coward,121,0
screamed,121,0
haste,120,0
prayers,120,0
ensuring,120,0
pension,120,0
1953,120,0
awfully,120,0
connecticut,120,0
expertise,120,0
postage,120,0
weakness,120,0
holocaust,120,0
khan,120,0
distinction,120,0
ruin,120,0
facilitate,120,0
retained,120,0
gop,120,0
consisted,119,0
rapier,119,0
autonomous,119,0
mythology,119,0
hence,119,0
arguments,119,0
bustling,119,0
nipa,119,0
1938,119,0
delayed,119,0
convert,119,0
trembling,119,0
mamie,119,0
randall,119,0
founding,119,0
generate,119,0
hiring,119,0
hearings,118,0
widow,118,0
galleys,118,0
uncertainty,118,0
abruptly,118,0
restore,118,0
manufacturers,118,0
wonders,118,0
beasts,118,0
nettie,118,0
1937,118,0
vulnerable,118,0
workforce,118,0
descended,118,0
drusie,118,0
logic,118,0
tends,118,0
solved,117,0
short-term,117,0
mischief,117,0
historically,117,0
newton,117,0
composer,117,0
agrees,117,0
ranked,117,0
prudie,117,0
monetary,117,0
yer,117,0
comply,117,0
toxic,117,0
dominated,117,0
princes,117,0
codes,117,0
occupation,117,0
arabs,117,0
referring,117,0
credibility,117,0
kevin,117,0
nbc,117,0
distinguished,117,0
controversy,116,0
narrative,116,0
criticized,116,0
wounds,116,0
prevented,116,0
graduating,116,0
altered,116,0
neram,116,0
amritsar,116,0
missions,116,0
honored,116,0
predicted,116,0
secrets,116,0
sequel,116,0
promises,116,0
absurd,116,0
certified,116,0
tastes,116,0
challenging,116,0
equivalent,116,0
advocacy,116,0
submission,116,0
database,116,0
topham,116,0
protested,115,0
exceedingly,115,0
wisdom,115,0
skipper,115,0
supposedly,115,0
brooklyn,115,0
inc,115,0
ronald,115,0
celia,115,0
entertaining,115,0
complaints,115,0
investigations,115,0
rats,115,0
guaranteed,115,0
beings,115,0
dies,115,0
quoted,115,0
fears,115,0
abundant,115,0
bothered,115,0
specially,115,0
harwood,115,0
invitation,115,0
merit,115,0
revised,115,0
furious,115,0
widespread,115,0
ownership,114,0
1927,114,0
bedrulbudour,114,0
anna,114,0
beneficial,114,0
buddhism,114,0
wallace,114,0
clark,114,0
availability,114,0
apologize,114,0
explanations,114,0
evolutionary,114,0
hath,114,0
manipur,114,0
santo,114,0
opens,114,0
associations,114,0
conviction,114,0
nato,114,0
ma'am,114,0
reviewing,114,0
advisory,114,0
crete,114,0
istanbul,114,0
lisbon,113,0
twenty-five,113,0
sinking,113,0
behave,113,0
dramatically,113,0
traces,113,0
1935,113,0
mandate,113,0
whoever,113,0
eighth,113,0
compelled,113,0
ryan,113,0
shouts,113,0
neighborhoods,113,0
anxiously,113,0
richardson,113,0
john's,113,0
variable,113,0
hawkins,113,0
meg,112,0
danced,112,0
nebraska,112,0
aggregate,112,0
resumed,112,0
profitable,112,0
genoa,112,0
exclusive,112,0
subsidy,112,0
adrin's,112,0
selwyn,112,0
manners,112,0
temperatures,112,0
genius,112,0
merriman,112,0
install,112,0
cited,112,0
emotions,112,0
utter,112,0
ambassador,112,0
evaluations,112,0
hcfa,112,0
jacob,112,0
economist,112,0
odds,112,0
physician,112,0
footsteps,112,0
perceived,112,0
relate,112,0
tension,112,0
payne,112,0
impose,112,0
medicaid,112,0
incentive,111,0
"5,000",111,0
refuses,111,0
possess,111,0
hostile,111,0
luckily,111,0
enterprise,111,0
rio,111,0
nobel,111,0
traders,111,0
producers,111,0
evaluated,111,0
mainstream,111,0
it'd,111,0
translated,111,0
dearest,110,0
langridge,110,0
prohibited,110,0
timely,110,0
obtaining,110,0
productions,110,0
coalition,110,0
enhance,110,0
mining,110,0
animation,110,0
channels,110,0
resist,110,0
acceptance,110,0
21st,110,0
tapes,110,0
witnesses,110,0
gaining,110,0
limitations,110,0
doubts,110,0
investigate,110,0
documentary,110,0
toads,110,0
necessity,110,0
surprisingly,109,0
catalyst,109,0
engagements,109,0
moorish,109,0
athens,109,0
characteristic,109,0
renowned,109,0
cheerfully,109,0
readiness,109,0
boilermakers,109,0
factories,109,0
tune,109,0
essentially,109,0
"100,000",109,0
mallory,109,0
cult,109,0
syria,109,0
voluntary,109,0
marshall,109,0
conscience,109,0
huh-uh,109,0
capita,108,0
concentrations,108,0
boiler,108,0
connections,108,0
enacted,108,0
exceed,108,0
owe,108,0
mosaics,108,0
analysts,108,0
amendments,108,0
hank,108,0
sitcom,108,0
observations,108,0
accurately,108,0
invite,108,0
"2,000",108,0
generated,108,0
automatically,108,0
considerably,108,0
ports,107,0
disclosure,107,0
ali,107,0
consistently,107,0
greeted,107,0
arise,107,0
struggled,107,0
administrators,107,0
interfere,107,0
flushed,107,0
sensible,107,0
payroll,107,0
lucas,107,0
sally,107,0
carr,107,0
fictional,107,0
bias,107,0
divisions,107,0
ratings,107,0
sentenced,107,0
divide,107,0
consciousness,107,0
differ,107,0
fundamental,107,0
resolve,106,0
palestine,106,0
merger,106,0
lacks,106,0
funchal,106,0
tyler,106,0
pollutants,106,0
aggie,106,0
rev,106,0
doctor's,106,0
subsequently,106,0
inspiration,106,0
formidable,106,0
duchess,106,0
echoed,106,0
conway,106,0
auction,106,0
metres,106,0
tokugawa,106,0
hadley,106,0
miners,106,0
industrialist,106,0
dealers,106,0
acquire,106,0
evans,106,0
stewart,106,0
radiation,106,0
jason,106,0
gerhart,105,0
debuted,105,0
hopefully,105,0
earning,105,0
1932,105,0
halt,105,0
reformed,105,0
westenra,105,0
interface,105,0
janet,105,0
jefferson,105,0
surrender,105,0
hobby,105,0
usage,105,0
incorrect,105,0
sufficiently,105,0
underlying,105,0
locally,105,0
airports,105,0
scarce,105,0
advantages,105,0
pushes,105,0
spared,105,0
confess,104,0
ignorant,104,0
favour,104,0
disposed,104,0
warn,104,0
deciding,104,0
updated,104,0
inhabited,104,0
horatia,104,0
colonies,104,0
farewell,104,0
declare,104,0
vii,104,0
comptroller,104,0
thoughtful,104,0
venezuela,104,0
dignity,104,0
traded,104,0
highlight,104,0
presidents,104,0
good-bye,104,0
meaningful,104,0
awoke,104,0
monsieur,104,0
nonsense,104,0
scholar,103,0
borrowing,103,0
massacre,103,0
worthless,103,0
reminded,103,0
wander,103,0
mechanisms,103,0
curiously,103,0
sensitivity,103,0
desperately,103,0
pittsburgh,103,0
sophia,103,0
demonstrate,103,0
distinguish,103,0
fearful,103,0
instinct,103,0
technological,102,0
storms,102,0
a'deem,102,0
osaka,102,0
bengal,102,0
imported,102,0
diseases,102,0
chicasa,102,0
achievements,102,0
breeding,102,0
sensation,102,0
satisfy,102,0
viii,102,0
bade,102,0
deed,102,0
evaluating,102,0
continuous,102,0
heartily,102,0
resigned,102,0
chatterbox,102,0
clavering,102,0
1930s,102,0
influential,101,0
bern,101,0
qualitative,101,0
deemed,101,0
scream,101,0
confederacy,101,0
starr's,101,0
casa,101,0
invaders,101,0
amusing,101,0
substitute,101,0
appreciated,101,0
salaries,101,0
analyzed,101,0
grammar,101,0
kilometers,101,0
max,101,0
souvenirs,101,0
wandering,101,0
havana,101,0
propose,101,0
fertile,101,0
probability,101,0
referral,101,0
whereupon,101,0
judged,100,0
ta,100,0
whistling,100,0
finances,100,0
barnum,100,0
descendants,100,0
saddam,100,0
cafes,100,0
orton,100,0
pains,100,0
mansions,100,0
rendered,100,0
apt,100,0
120,100,0
constantinople,100,0
promenade,100,0
breathed,100,0
expanding,100,0
19th-century,100,0
offset,100,0
suburb,100,0
palais,100,0
noisy,100,0
journalism,100,0
iranian,100,0
arguing,100,0
guilt,99,0
hunted,99,0
service's,99,0
severn,99,0
ethics,99,0
transformed,99,0
partnership,99,0
psychology,99,0
wolves,99,0
persuaded,99,0
absorbed,99,0
jokes,99,0
lend,99,0
ancestors,99,0
alright,99,0
sundays,99,0
taiwan,99,0
detective,99,0
yell,99,0
adapted,99,0
italy's,99,0
della,99,0
equation,99,0
11th,99,0
ashes,99,0
obligation,99,0
marion,99,0
declining,98,0
renewed,98,0
worlds,98,0
gee,98,0
thompson,98,0
portrayed,98,0
grinned,98,0
operational,98,0
broadcasting,98,0
wandered,98,0
nye,98,0
commenced,98,0
affirmative,98,0
sectors,98,0
associate,98,0
cfo,97,0
tendency,97,0
inquiries,97,0
dangers,97,0
sierra,97,0
unaware,97,0
organisms,97,0
muhammad,97,0
genre,97,0
darius,97,0
appetite,97,0
monarchy,97,0
museo,97,0
valued,97,0
quarrel,97,0
foes,97,0
kong's,97,0
breach,97,0
brute,97,0
sessions,97,0
impacted,97,0
nara,97,0
cousins,97,0
austin,97,0
completion,97,0
sometime,97,0
disposition,97,0
justified,97,0
elite,96,0
integral,96,0
complained,96,0
consent,96,0
hunger,96,0
demanding,96,0
exquisite,96,0
acquaintance,96,0
leon,96,0
1922,96,0
russians,96,0
hartley,96,0
vicinity,96,0
impacts,96,0
obligations,96,0
donated,96,0
honours,96,0
majesty,96,0
ira,96,0
ministry,96,0
legendary,96,0
handy,96,0
considers,96,0
bridget,96,0
affordable,96,0
permanently,96,0
suspicions,96,0
ca'daan's,96,0
yorker,96,0
embraced,96,0
searched,95,0
depth,95,0
allocation,95,0
considerations,95,0
hindus,95,0
nord,95,0
pok,95,0
challenged,95,0
valleys,95,0
objection,95,0
miracle,95,0
deserves,95,0
sung,95,0
montreal,95,0
intentions,95,0
leagues,95,0
senses,95,0
interference,95,0
impatient,95,0
departed,95,0
esther,95,0
kingston,95,0
humble,95,0
guardian,95,0
bidding,95,0
drowned,95,0
rescued,95,0
overboard,95,0
malls,95,0
withdrew,94,0
drawing-room,94,0
publishers,94,0
dialects,94,0
heroic,94,0
shrugged,94,0
strongest,94,0
jonathan,94,0
serbia,94,0
sober,94,0
theirs,94,0
respondents,94,0
crowned,94,0
tibbits,94,0
governmental,94,0
protestant,94,0
alger,94,0
fernando,94,0
aicpa,94,0
hum,94,0
tribute,94,0
georgian,94,0
sunk,94,0
summers,94,0
indonesia,94,0
repeatedly,94,0
monasteries,94,0
mills,94,0
madonna,93,0
ko,93,0
warfare,93,0
liberals,93,0
fancied,93,0
validity,93,0
tommy's,93,0
configuration,93,0
assisted,93,0
dialogue,93,0
toledo,93,0
fantasy,93,0
qualify,93,0
warmth,93,0
exclamation,93,0
therapy,93,0
safer,93,0
surviving,93,0
predict,93,0
restricted,93,0
practiced,93,0
englishman,93,0
uneasy,93,0
doomed,93,0
freed,93,0
banking,93,0
ranges,93,0
quantitative,92,0
prix,92,0
offensive,92,0
rebels,92,0
envy,92,0
warsaw,92,0
expects,92,0
beresford,92,0
politically,92,0
inexpensive,92,0
bangladesh,92,0
logical,92,0
corrupt,92,0
senators,92,0
successor,92,0
shiva,92,0
economies,92,0
inevitable,92,0
nicholas,92,0
permits,92,0
oliver,92,0
1924,92,0
betrayed,92,0
retrofit,92,0
assumes,92,0
earl,92,0
madge,92,0
rory,92,0
guarantees,91,0
procedural,91,0
nationwide,91,0
enjoyment,91,0
rented,91,0
fuss,91,0
worksharing,91,0
coup,91,0
annette,91,0
leima,91,0
90s,91,0
privately,91,0
epa's,91,0
navajo,91,0
linda,91,0
bart's,91,0
speeches,91,0
openly,91,0
pauline,91,0
jealous,91,0
sentences,90,0
motionless,90,0
owing,90,0
florence's,90,0
swam,90,0
jesse,90,0
norway,90,0
pretended,90,0
provincial,90,0
hap,90,0
notably,90,0
jeopardy,90,0
stables,90,0
nickname,90,0
preliminary,90,0
manuscripts,90,0
oakdale,90,0
confirm,90,0
bayliss,90,0
cooperation,90,0
infection,90,0
mailer,90,0
taxpayers,90,0
rhode,90,0
tame,90,0
busiest,90,0
lasting,90,0
edith,90,0
likewise,90,0
administered,90,0
stirred,90,0
acknowledged,90,0
demon,90,0
abilities,90,0
maskoki,90,0
raid,90,0
commissioner,90,0
socialist,90,0
madam,90,0
rubbed,89,0
neglect,89,0
fiercely,89,0
selfish,89,0
romanesque,89,0
tactics,89,0
spoiled,89,0
hopeless,89,0
cbs,89,0
hungary,89,0
specified,89,0
weighed,89,0
mary's,89,0
breathe,89,0
apology,89,0
disorder,89,0
expectation,89,0
cambridge,89,0
versailles,89,0
possibilities,89,0
entertained,89,0
upcoming,89,0
institutional,89,0
borne,89,0
originated,89,0
blazing,89,0
debts,89,0
winters,89,0
awe,89,0
aroused,89,0
certainty,89,0
comparatively,89,0
pentagon,89,0
nerve,88,0
virtue,88,0
precise,88,0
gabriel,88,0
promoting,88,0
conflicts,88,0
politely,88,0
pleasures,88,0
convent,88,0
convicted,88,0
promising,88,0
detect,88,0
tenth,88,0
conferences,88,0
tempted,88,0
favored,88,0
realistic,88,0
harrington,88,0
xiii,88,0
excluded,88,0
independently,88,0
curse,88,0
a.m,88,0
senor,88,0
obey,88,0
loses,88,0
deserved,88,0
carey,88,0
remainder,88,0
stumbled,88,0
schedules,88,0
ramses,88,0
generals,88,0
consolidated,88,0
ponies,88,0
commonwealth,87,0
1900,87,0
cuban,87,0
mumbai,87,0
declaration,87,0
draws,87,0
nightlife,87,0
joyce,87,0
incumbent,87,0
analyze,87,0
strengthened,87,0
honorable,87,0
overlooked,87,0
weigh,87,0
persuade,87,0
ejaculated,87,0
becket,87,0
scots,87,0
ceremonies,87,0
commission's,87,0
governess,87,0
temporarily,86,0
disguise,86,0
argues,86,0
hitchiti,86,0
extinct,86,0
fragments,86,0
roared,86,0
armour,86,0
renovated,86,0
halls,86,0
"20,000",86,0
acquainted,86,0
timing,86,0
particle,86,0
longing,86,0
tearing,86,0
wayne,86,0
relied,86,0
1920,86,0
solomon,86,0
cassowary,86,0
amiga,86,0
gallant,86,0
trinity,86,0
stability,86,0
complaint,86,0
persians,86,0
penalties,86,0
preference,86,0
innovation,86,0
wasn,86,0
confined,86,0
drew's,85,0
gene,85,0
religions,85,0
justify,85,0
peacefully,85,0
continually,85,0
negotiations,85,0
timid,85,0
queensland,85,0
advancing,85,0
heathen,85,0
panama,85,0
franky,85,0
paramount,85,0
mus??e,85,0
advisers,85,0
stuart,85,0
legitimate,85,0
deposit,85,0
doto,85,0
update,85,0
lacked,85,0
proportion,85,0
km2,85,0
deliberately,85,0
enabled,85,0
seeks,85,0
wickham,85,0
ignorance,85,0
exile,85,0
witnessed,85,0
milosevic,85,0
mathematics,85,0
reviewers,85,0
treating,85,0
needn't,84,0
humanity,84,0
audited,84,0
respiratory,84,0
accounted,84,0
withdraw,84,0
iolta,84,0
southwestern,84,0
lung,84,0
1925,84,0
attributed,84,0
toxicity,84,0
recalled,84,0
tracking,84,0
full-time,84,0
distinctive,84,0
1861,84,0
rejoined,84,0
accidentally,84,0
mademoiselle,84,0
verdict,84,0
atmospheric,84,0
authorization,84,0
sends,84,0
china's,84,0
profound,84,0
doubtful,84,0
kenneth,84,0
flavor,84,0
exhibitions,84,0
plague,84,0
restriction,84,0
egyptians,84,0
dreamed,83,0
landlord,83,0
brutal,83,0
amanda,83,0
documented,83,0
mysteries,83,0
superintendent,83,0
so-called,83,0
foundations,83,0
decides,83,0
hesitation,83,0
phenomenon,83,0
assessed,83,0
talented,83,0
franchise,83,0
lungs,83,0
custody,83,0
responding,83,0
epic,83,0
niece,83,0
conservation,83,0
huns,83,0
islanders,83,0
ryder,83,0
saves,83,0
jest,83,0
sinai,83,0
generating,83,0
depths,83,0
publicity,83,0
hydrogen,83,0
blamed,83,0
wretched,83,0
nonfederal,83,0
bavaria,83,0
stronghold,83,0
desirable,83,0
invested,82,0
reservations,82,0
uncommon,82,0
removal,82,0
hugo,82,0
accommodate,82,0
encountered,82,0
captives,82,0
edo,82,0
forcing,82,0
plantations,82,0
famine,82,0
humid,82,0
thieves,82,0
borrow,82,0
endless,82,0
1920s,82,0
bessie's,82,0
hautes-alpes,82,0
bleeding,82,0
summoned,82,0
butler,82,0
granby,82,0
villas,82,0
dei,82,0
suppliers,82,0
rational,82,0
india's,82,0
vba,82,0
conversion,82,0
careless,82,0
mallorca,82,0
claiming,82,0
dismay,82,0
operas,81,0
separation,81,0
proclaimed,81,0
faculty,81,0
vermont,81,0
birthplace,81,0
budgetary,81,0
undoubtedly,81,0
seabrooke,81,0
experimental,81,0
justus,81,0
secretly,81,0
cunning,81,0
hypothesis,81,0
bennett,81,0
varies,81,0
impulse,81,0
occurrence,81,0
reckless,81,0
leonardo,81,0
1921,81,0
ernest,81,0
counts,81,0
xv,81,0
communism,81,0
follow-up,81,0
vaudois,81,0
france's,81,0
nutt,81,0
missiles,81,0
circumstance,81,0
protesting,81,0
ample,81,0
caretto,81,0
reasonably,81,0
zekle,81,0
brill,81,0
gauve,81,0
fearing,81,0
ventured,81,0
spain's,81,0
panthoibi,81,0
matthew,81,0
offense,81,0
melaka,81,0
disgrace,81,0
substantially,81,0
flytrap,81,0
gingrich,81,0
geographic,80,0
capturing,80,0
notwithstanding,80,0
yugoslavia,80,0
jura-nord,80,0
utilities,80,0
rewards,80,0
amsden,80,0
evaluators,80,0
constraints,80,0
misery,80,0
drowning,80,0
kentuckian,80,0
growled,80,0
excursions,80,0
saturdays,80,0
gens,80,0
junction,80,0
probable,80,0
gsa,80,0
explored,80,0
variables,80,0
berkeley,80,0
sustained,80,0
hussein,80,0
violently,80,0
polulu,80,0
melbourne,80,0
injection,80,0
decreasing,80,0
evolved,80,0
organize,80,0
associates,80,0
shakespeare,80,0
lobbying,80,0
billions,80,0
agreeable,80,0
thereby,80,0
chapters,80,0
gracious,80,0
perception,79,0
environments,79,0
that'll,79,0
comparable,79,0
louder,79,0
patent,79,0
infantry,79,0
1868,79,0
deadline,79,0
bauer,79,0
radical,79,0
transformation,79,0
positively,79,0
1926,79,0
rockefeller,79,0
consulted,79,0
resignation,79,0
cheroki,79,0
coordination,79,0
grammy,79,0
alarmed,79,0
duncan,79,0
feasible,79,0
budgets,79,0
hobbies,79,0
baths,79,0
deposition,79,0
cease,79,0
migration,79,0
murders,79,0
aviv,79,0
squirrels,78,0
pupils,78,0
wharf,78,0
parole,78,0
villain,78,0
memphis,78,0
retorted,78,0
1910,78,0
paragraph,78,0
revolt,78,0
insight,78,0
incomes,78,0
proposition,78,0
investing,78,0
unfunded,78,0
armstrong,78,0
fraction,78,0
joel,78,0
vengeance,78,0
13th-century,78,0
informal,78,0
day's,78,0
travelled,78,0
hurrying,78,0
contempt,78,0
childish,78,0
sicily,78,0
counseling,78,0
liability,78,0
